wateryear,"(48.28125, -122.46875)","(48.28125, -122.40625)","(48.28125, -122.34375)","(48.28125, -122.28125)","(48.28125, -122.21875)","(48.28125, -122.15625)","(48.28125, -122.09375)","(48.28125, -122.03125)","(48.34375, -122.46875)","(48.34375, -122.40625)","(48.34375, -122.34375)","(48.34375, -122.28125)","(48.34375, -122.21875)","(48.34375, -122.15625)","(48.34375, -122.09375)","(48.34375, -122.03125)","(48.40625, -122.46875)","(48.40625, -122.40625)","(48.40625, -122.34375)","(48.40625, -122.28125)","(48.40625, -122.21875)","(48.40625, -122.15625)","(48.40625, -122.09375)","(48.40625, -122.03125)","(48.46875, -122.46875)","(48.46875, -122.40625)","(48.46875, -122.34375)","(48.46875, -122.28125)","(48.46875, -122.21875)","(48.46875, -122.15625)","(48.46875, -122.09375)","(48.46875, -122.03125)","(48.53125, -122.46875)","(48.53125, -122.40625)","(48.53125, -122.34375)","(48.53125, -122.28125)","(48.53125, -122.21875)","(48.53125, -122.15625)","(48.53125, -122.09375)","(48.53125, -122.03125)","(48.59375, -122.46875)","(48.59375, -122.40625)","(48.59375, -122.34375)","(48.59375, -122.28125)","(48.59375, -122.21875)","(48.59375, -122.15625)","(48.59375, -122.09375)","(48.59375, -122.03125)","(48.65625, -122.46875)","(48.65625, -122.40625)","(48.65625, -122.34375)","(48.65625, -122.28125)","(48.65625, -122.21875)","(48.65625, -122.15625)","(48.65625, -122.09375)","(48.65625, -122.03125)","(48.71875, -122.46875)","(48.71875, -122.40625)","(48.71875, -122.34375)","(48.71875, -122.28125)","(48.71875, -122.21875)","(48.71875, -122.15625)","(48.71875, -122.09375)","(48.71875, -122.03125)"
2083,,,70.56635284423828,115.67869567871094,143.65200805664062,162.87957763671875,190.95730590820312,158.67640686035156,,65.01868438720703,86.42616271972656,128.54928588867188,136.08106994628906,154.2904815673828,208.35740661621094,235.19508361816406,70.57940673828125,92.77008819580078,92.31321716308594,94.8586196899414,136.92953491210938,384.83856201171875,1044.9068603515625,921.8790893554688,,89.25873565673828,83.90686798095703,116.25304412841797,191.3358612060547,277.35736083984375,330.64111328125,350.8085021972656,101.8682632446289,95.32854461669922,109.30867004394531,138.67868041992188,197.61451721191406,300.64453125,351.35675048828125,195.05606079101562,,171.338134765625,171.37730407714844,245.97714233398438,355.06390380859375,1460.8123779296875,629.6539306640625,579.294189453125,222.66387939453125,322.36529541015625,373.0122375488281,606.2101440429688,547.5615234375,707.791259765625,515.6460571289062,1195.6728515625,198.6065673828125,289.65362548828125,303.2160339355469,708.6005859375,537.7845458984375,344.0990905761719,500.29534912109375,1197.3828125
2084,,,198.9329071044922,351.76141357421875,506.7045593261719,611.1834716796875,782.3780517578125,578.0410766601562,,156.49649047851562,211.98623657226562,455.835693359375,487.5030822753906,711.3939819335938,856.12939453125,999.3898315429688,186.62359619140625,224.7785186767578,239.7637481689453,295.8147888183594,413.0207214355469,1551.833251953125,2460.567626953125,1979.7869873046875,,230.90052795410156,233.60256958007812,286.8471374511719,478.11773681640625,980.1231079101562,1052.6605224609375,1146.2137451171875,138.46983337402344,168.2314453125,188.19000244140625,261.99359130859375,463.223876953125,932.439208984375,1043.9669189453125,651.8316040039062,,290.8545227050781,305.3306884765625,554.0620727539062,941.9028930664062,2104.85107421875,1382.3616943359375,1232.96630859375,400.737548828125,754.2872314453125,1111.583251953125,1447.1455078125,1383.014404296875,1453.21533203125,1188.9373779296875,1919.806884765625,275.6995849609375,664.5455322265625,859.092529296875,1826.2928466796875,1278.2613525390625,877.4063720703125,1209.6529541015625,2100.8828125
2085,,,119.30752563476562,227.2978057861328,333.4997863769531,376.98046875,564.49169921875,429.3504638671875,,83.81549835205078,117.94998168945312,269.7080993652344,317.1700439453125,462.636474609375,668.8922729492188,695.0772705078125,97.23432922363281,91.76497650146484,105.67984008789062,186.58444213867188,252.56907653808594,1225.160400390625,1683.8939208984375,1187.188232421875,,109.64805603027344,118.09356689453125,197.48397827148438,370.04913330078125,733.4541015625,705.7418823242188,513.1137084960938,98.42218017578125,107.285400390625,146.52374267578125,222.46807861328125,340.45721435546875,598.8611450195312,565.1312866210938,285.94647216796875,,211.3857879638672,214.1922607421875,359.2148742675781,568.2640991210938,1492.179443359375,658.1102294921875,587.9746704101562,237.19224548339844,404.2619323730469,585.5206298828125,821.3552856445312,749.3139038085938,691.2918090820312,461.0831298828125,1089.97998046875,205.85116577148438,361.003173828125,471.12115478515625,1064.34326171875,644.665283203125,400.6461486816406,573.7465209960938,1077.2138671875
2086,,,150.5050048828125,238.719482421875,314.6376953125,360.8334655761719,443.0303649902344,401.298828125,,138.58731079101562,179.9141845703125,264.800048828125,261.57586669921875,361.46002197265625,552.234619140625,663.5665283203125,151.9930877685547,185.4879608154297,188.84266662597656,192.79783630371094,212.2342529296875,760.7747802734375,1749.669677734375,1769.589111328125,,176.1417694091797,179.6531219482422,142.51637268066406,236.03048706054688,428.9197082519531,675.0012817382812,819.893310546875,120.61286163330078,139.08334350585938,147.7115936279297,154.85177612304688,244.3585205078125,459.333984375,607.9984741210938,390.2557067871094,,200.943115234375,202.4311981201172,289.1314697265625,412.86407470703125,1703.40869140625,1174.8919677734375,1386.1080322265625,253.3914337158203,370.0230407714844,495.909423828125,777.8093872070312,698.9541625976562,833.2338256835938,1308.94970703125,2370.421142578125,238.38009643554688,349.33349609375,415.1875915527344,1226.11328125,952.0061645507812,459.3470458984375,1212.824951171875,2272.625732421875
2087,,,117.75418090820312,186.5322265625,237.7535400390625,265.7268371582031,325.6808166503906,290.24102783203125,,88.9454574584961,114.99992370605469,172.5912628173828,198.82847595214844,240.63832092285156,312.62750244140625,332.2074890136719,107.2462387084961,118.05440521240234,122.96246337890625,133.80978393554688,147.82907104492188,479.7493896484375,1341.178466796875,1074.4334716796875,,120.28652954101562,120.63896942138672,121.70934295654297,214.67523193359375,311.9617614746094,426.1784973144531,433.3708801269531,98.26554107666016,100.69346618652344,107.74226379394531,146.7325897216797,225.06568908691406,344.046875,389.629150390625,215.96751403808594,,146.98060607910156,157.09693908691406,236.53956604003906,353.3539123535156,1502.661376953125,649.2731323242188,719.3303833007812,147.0719757080078,228.62924194335938,277.7881164550781,481.9031982421875,386.4832763671875,457.85894775390625,594.9712524414062,1390.7159423828125,166.57366943359375,215.38011169433594,266.9799499511719,516.7947998046875,399.9934997558594,302.7200012207031,656.0608520507812,1565.8133544921875
2088,,,75.80074310302734,111.93238830566406,159.9817352294922,189.59976196289062,264.0559997558594,175.61962890625,,72.0413818359375,96.1900634765625,128.3795928955078,131.78651428222656,210.289306640625,287.1734924316406,343.289794921875,79.84728240966797,109.72637176513672,104.11344146728516,96.07257843017578,168.53167724609375,594.0574951171875,1073.2325439453125,1275.611572265625,,96.21617126464844,91.8694076538086,143.24734497070312,252.76487731933594,441.4378356933594,542.3793334960938,651.074462890625,78.8160629272461,83.35862731933594,112.48062896728516,170.4505157470703,268.9640808105469,515.6852416992188,656.7135009765625,358.8102111816406,,164.2240753173828,187.75924682617188,325.26312255859375,526.1801147460938,1835.71728515625,1270.768798828125,1245.3800048828125,231.60540771484375,354.9725341796875,514.849853515625,743.609619140625,747.1209716796875,943.0515747070312,1171.9027099609375,2036.5560302734375,226.54071044921875,303.7251281738281,442.1296691894531,992.432373046875,902.5340576171875,678.8258666992188,1138.7994384765625,2228.244384765625
2089,,,45.02096939086914,65.21448516845703,77.28882598876953,83.9590835571289,104.87052917480469,101.99879455566406,,37.94606018066406,49.91597366333008,71.6889419555664,70.683837890625,92.6787109375,126.77404022216797,141.77232360839844,41.58794021606445,48.963077545166016,50.855812072753906,51.743438720703125,67.70767211914062,188.77740478515625,312.7319030761719,375.8448181152344,,48.64979934692383,49.27635955810547,55.03288269042969,86.19120025634766,138.48287963867188,147.35916137695312,147.4766387939453,38.494300842285156,39.46024703979492,46.71790313720703,61.468177795410156,88.13615417480469,138.07823181152344,140.54530334472656,94.67587280273438,,61.22016525268555,69.313232421875,120.06462097167969,168.7405242919922,408.62176513671875,232.34945678710938,241.21266174316406,95.09358215332031,135.31092834472656,164.4068145751953,220.96693420410156,218.7348175048828,220.84945678710938,227.28475952148438,687.55859375,92.82230377197266,127.67472076416016,149.05609130859375,246.83865356445312,201.43914794921875,136.8773193359375,222.11563110351562,615.4910888671875
2090,,,114.47779083251953,164.95506286621094,193.50271606445312,204.38919067382812,244.3585205078125,288.5440673828125,,76.7536392211914,109.2303466796875,187.5764923095703,202.313720703125,278.71490478515625,349.4378967285156,414.3913269042969,76.97554779052734,78.60721588134766,87.44432067871094,125.01183319091797,178.30862426757812,563.3952026367188,1351.0728759765625,1315.972412109375,,82.60153198242188,93.05725860595703,122.97551727294922,199.0764923095703,336.8153381347656,415.43560791015625,529.769775390625,90.06804656982422,95.18495178222656,112.82001495361328,140.3103485107422,204.38919067382812,364.3187255859375,502.1880798339844,313.9328308105469,,166.14291381835938,172.93064880371094,251.91641235351562,372.58148193359375,1442.0677490234375,988.568603515625,1010.51123046875,182.9033966064453,276.0911865234375,361.5775146484375,572.4150390625,537.0927124023438,735.60791015625,891.4517211914062,2127.1201171875,156.65313720703125,249.8148193359375,280.5162658691406,621.469482421875,573.811767578125,419.9651184082031,1007.09130859375,2325.53076171875
2091,,,75.42219543457031,103.87847900390625,120.46927642822266,128.7711944580078,148.2467803955078,135.80694580078125,,60.33253860473633,80.61742401123047,115.4306869506836,116.044189453125,135.92442321777344,153.41590881347656,172.46072387695312,66.87226104736328,74.91311645507812,75.91822814941406,78.1111831665039,95.11968994140625,233.1979217529297,429.06329345703125,631.1681518554688,,75.0044937133789,73.3728256225586,72.2371826171875,112.24566650390625,171.49478149414062,195.5651397705078,244.00608825683594,62.00336456298828,63.79167175292969,67.28997039794922,80.78711700439453,119.33363342285156,175.7632293701172,220.58839416503906,155.6871795654297,,97.33875274658203,100.91536712646484,144.52658081054688,202.79669189453125,832.3331909179688,386.9532165527344,389.32891845703125,126.2127456665039,175.88070678710938,225.8619384765625,302.49810791015625,281.3908386230469,332.25970458984375,325.5633544921875,899.1793212890625,108.60379028320312,159.89036560058594,202.0395965576172,387.6319885253906,323.4486999511719,245.1417236328125,340.1308898925781,880.7349243164062
2092,,,70.34445190429688,120.18209838867188,144.0958251953125,160.5560760498047,194.88636779785156,165.7643585205078,,54.30189514160156,70.08338165283203,133.7706298828125,130.83363342285156,147.2808380126953,176.15481567382812,189.56060791015625,59.2099494934082,77.77179718017578,81.49200439453125,83.18893432617188,105.24907684326172,286.49468994140625,650.4609985351562,618.75439453125,,74.97838592529297,71.6889419555664,92.24795532226562,162.2791290283203,239.2938232421875,222.02426147460938,246.6298065185547,49.00223922729492,62.38191223144531,70.50109100341797,106.61968231201172,168.67526245117188,260.91015625,256.6939392089844,173.9879608154297,,119.60774993896484,134.2797088623047,185.1094207763672,271.4833679199219,1222.4453125,568.9950561523438,610.38720703125,192.27569580078125,261.88916015625,384.9952087402344,638.2430419921875,519.5620727539062,593.7833862304688,602.046142578125,1410.5960693359375,183.45164489746094,259.3307189941406,331.48956298828125,768.880859375,552.74365234375,363.60076904296875,731.2872314453125,1644.5772705078125
2093,,,124.55496978759766,177.17298889160156,207.8874969482422,223.51234436035156,311.5049133300781,340.9662780761719,,81.41368103027344,113.5510025024414,194.4425506591797,214.2444610595703,311.64849853515625,403.8572692871094,441.51617431640625,80.73490905761719,83.20198822021484,89.7286605834961,127.34838104248047,185.38352966308594,614.3162841796875,1458.710693359375,1361.580810546875,,85.04251098632812,97.351806640625,141.955078125,230.7308349609375,407.929931640625,512.8787841796875,539.6250610351562,110.6009521484375,108.6429443359375,127.59639739990234,162.7098846435547,235.7955322265625,433.9582824707031,528.451416015625,297.02874755859375,,195.3040771484375,196.3352813720703,326.0854797363281,464.6336364746094,1709.6090087890625,968.7797241210938,905.6407470703125,224.46524047851562,366.0287170410156,467.675048828125,652.8236083984375,627.004150390625,930.1287841796875,994.2337646484375,1789.3648681640625,191.11395263671875,311.94873046875,393.71484375,791.9722290039062,810.938720703125,585.08984375,1058.9521484375,2030.1337890625
2094,,,84.50732421875,136.14633178710938,179.02655029296875,205.3420867919922,255.17974853515625,229.52992248535156,,75.23944854736328,99.63614654541016,158.33700561523438,156.9403076171875,198.12359619140625,269.695068359375,297.05487060546875,86.58280181884766,90.05499267578125,97.71730041503906,122.03567504882812,157.54075622558594,542.5751342773438,1025.052734375,985.65771484375,,93.57939147949219,105.36656188964844,125.4295425415039,200.159912109375,355.9645690917969,393.7279052734375,403.622314453125,105.3404541015625,99.58393096923828,113.68153381347656,141.11965942382812,200.31655883789062,348.4719543457031,397.4219970703125,218.8653564453125,,144.81375122070312,153.08956909179688,263.84716796875,379.6824951171875,1199.3800048828125,699.4762573242188,635.9848022460938,168.6099853515625,239.111083984375,333.747802734375,524.6006469726562,460.5610046386719,587.2567138671875,487.04620361328125,1239.0751953125,170.54188537597656,244.18882751464844,296.3891296386719,604.004150390625,447.8078918457031,313.4367980957031,504.7596130371094,1210.8017578125
2095,,,200.34266662597656,289.8885803222656,348.83746337890625,379.27783203125,464.568359375,416.0751953125,,133.1832275390625,185.20079040527344,315.2381591796875,343.39422607421875,487.4247741699219,643.738525390625,735.8167724609375,125.57312774658203,137.22976684570312,149.2779998779297,202.91416931152344,277.8533935546875,898.0567626953125,1984.3818359375,2045.1190185546875,,142.24224853515625,155.04757690429688,191.6621856689453,298.6473693847656,537.8889770507812,805.1561279296875,955.60888671875,132.1389617919922,146.8109130859375,172.8262176513672,211.3335723876953,305.4873046875,555.4457397460938,717.0982666015625,492.8418884277344,,227.25865173339844,239.12413024902344,355.65130615234375,575.6522827148438,2019.025390625,1283.9918212890625,1334.7431640625,370.63653564453125,484.94464111328125,689.9603881835938,906.5022583007812,891.7388916015625,810.6384887695312,1006.1775512695312,2142.6796875,322.9004821777344,555.0149536132812,602.2550048828125,1166.1331787109375,897.1299438476562,657.5489501953125,1059.1219482421875,1858.3387451171875
2096,,,130.42897033691406,202.7575225830078,246.47315979003906,266.7058410644531,331.9333801269531,294.91412353515625,,88.46248626708984,116.69686126708984,223.0554656982422,258.9521484375,347.2319030761719,426.53094482421875,478.4309997558594,104.23091888427734,119.82965850830078,116.18778228759766,144.52658081054688,230.24786376953125,798.511962890625,1537.0438232421875,1475.1710205078125,,113.56405639648438,128.20989990234375,180.26661682128906,316.2171630859375,548.1097412109375,621.0126342773438,684.9348754882812,130.95111083984375,123.30184936523438,139.85348510742188,202.20928955078125,329.15301513671875,604.5654296875,717.8292846679688,343.6944274902344,,177.5645751953125,199.08953857421875,355.65130615234375,621.7697143554688,2171.723388671875,1020.7973022460938,821.6424560546875,205.8772735595703,370.1796569824219,712.0596923828125,983.7780151367188,1007.23486328125,964.3546752929688,608.3639526367188,1194.863525390625,229.81710815429688,392.64447021484375,612.8412475585938,1317.9696044921875,824.6317138671875,455.61376953125,584.2022094726562,1410.8310546875
2097,,,129.26722717285156,197.1707000732422,248.97940063476562,279.0281982421875,341.81475830078125,305.42205810546875,,92.41764831542969,128.81036376953125,210.4067840576172,229.08612060546875,336.1104431152344,397.87884521484375,376.3538818359375,100.48461151123047,93.25305938720703,104.34839630126953,157.22747802734375,223.62982177734375,670.8764038085938,1286.028076171875,967.0567016601562,,102.1815414428711,122.2445297241211,195.3693389892578,324.0230712890625,526.5978393554688,507.9707336425781,432.2091369628906,117.59754180908203,126.85235595703125,163.06231689453125,223.7995147705078,328.3175964355469,563.1994018554688,560.2623901367188,236.3829345703125,,188.3596954345703,216.09803771972656,358.2880859375,580.9389038085938,1678.4898681640625,785.8502197265625,496.78399658203125,220.24900817871094,327.8476867675781,415.8924560546875,592.0733642578125,604.1868896484375,785.4847412109375,500.0734558105469,1111.9879150390625,230.0390167236328,320.9424743652344,361.86468505859375,692.1141967773438,554.8191528320312,396.8606872558594,574.934326171875,1382.1007080078125
2098,,,131.87789916992188,186.57138061523438,212.39089965820312,220.94082641601562,277.4226379394531,234.21607971191406,,96.37281036376953,134.56687927246094,227.63719177246094,239.47657775878906,281.5474853515625,360.0111083984375,384.26422119140625,101.42445373535156,104.23091888427734,113.59016418457031,152.30636596679688,204.48057556152344,619.7987060546875,1270.2596435546875,1264.503173828125,,110.02660369873047,124.25474548339844,153.02430725097656,241.826171875,391.87432861328125,430.7210693359375,454.1387634277344,121.21331787109375,125.48175811767578,144.85292053222656,176.82054138183594,247.6088104248047,431.29541015625,499.2902526855469,243.4709014892578,,210.10655212402344,218.99588012695312,323.30511474609375,496.82318115234375,1559.3780517578125,732.109619140625,650.95703125,234.18997192382812,364.4884033203125,542.7709350585938,751.5330200195312,731.9268798828125,550.028564453125,448.52581787109375,860.5936279296875,189.31259155273438,307.2886657714844,367.2296142578125,810.5079956054688,429.5462646484375,254.98394775390625,461.4486083984375,961.4046020507812
2099,,,64.60098266601562,118.62875366210938,179.69227600097656,201.54356384277344,327.1297607421875,284.54974365234375,,42.63220977783203,54.79792022705078,111.44941711425781,146.1451873779297,249.99755859375,404.7710266113281,421.139892578125,48.03628921508789,51.926185607910156,57.27805709838867,70.03116607666016,97.62593078613281,605.6488647460938,951.3404541015625,831.641357421875,,54.30189514160156,59.588497161865234,84.44205474853516,143.3126220703125,252.7257080078125,292.34259033203125,288.25689697265625,56.97782897949219,62.21221923828125,75.46135711669922,101.63330078125,150.8313446044922,233.458984375,230.156494140625,133.52261352539062,,105.94091033935547,112.7025375366211,168.25755310058594,254.59234619140625,867.5772094726562,401.8209533691406,375.779541015625,151.78424072265625,212.78250122070312,276.2478332519531,434.4673767089844,377.05877685546875,334.42657470703125,326.4770812988281,784.3621215820312,139.55325317382812,204.42835998535156,250.42832946777344,619.4854125976562,317.2091979980469,218.95672607421875,309.4555358886719,689.5296020507812
2100,,,58.896671295166016,83.61969757080078,91.58222961425781,92.22184753417969,104.9880142211914,101.35918426513672,,41.41824722290039,62.70824432373047,114.73886108398438,125.09015655517578,156.14405822753906,175.05833435058594,184.05209350585938,51.35184097290039,73.13786315917969,68.38644409179688,84.37679290771484,128.7711944580078,400.63311767578125,650.2651977539062,543.6846313476562,,65.29280853271484,57.39553451538086,102.66452026367188,179.35289001464844,286.9776916503906,271.1831359863281,264.9697570800781,53.649227142333984,63.608924865722656,85.00334930419922,119.68607330322266,187.48512268066406,337.0633544921875,330.3930969238281,176.9119110107422,,113.3552017211914,122.8971939086914,210.98114013671875,356.0951232910156,1135.366455078125,434.4151611328125,313.2540588378906,139.6837921142578,215.13209533691406,302.30230712890625,495.7005920410156,461.0309143066406,484.53997802734375,309.794921875,581.9179077148438,127.04815673828125,192.51065063476562,225.4703369140625,528.594970703125,340.66607666015625,257.0724792480469,279.52423095703125,546.2953491210938
